22028,피로 물든 가죽 버킨+3,장화,4,2698(+70),0,907(+24),66,20028x18,-,-,-,50000
22029,피로 물든 가죽 버킨+4,장화,4,2768(+70),0,931(+24),68,20028x20,-,-,-,50000
22030,산들바람의 페더 부츠,장화,4,3276(+508),0,1035(+104),70,20024x20,20019x20,20014x30,20032x12,200000
22031,산들바람의 페더 부츠+1,장화,4,3366(+90),0,1062(+27),70,20029x18,-,-,-,50000
22032,산들바람의 페더 부츠+2,장화,4,3456(+90),0,1089(+27),70,20029x20,-,-,-,50000
22033,산들바람의 페더 부츠+3,장화,4,3546(+90),0,1118(+29),70,20029x22,-,-,-,50000
22034,산들바람의 페더 부츠+4,장화,4,3636(+90),0,1147(+29),70,20029x24,-,-,-,50000
22035,제피로스의 변덕,장화,5,4236(+600),0,1276(+129),80,20024x30,20019x30,20014x60,20033x10,400000
22036,제피로스의 변덕+1,장화,5,4336(+100),0,1308(+32),80,20029x22,-,-,-,100000
22037,제피로스의 변덕+2,장화,5,4436(+100),0,1340(+32),80,20029x24,-,-,-,100000
22038,제피로스의 변덕+3,장화,5,4538(+102),0,1373(+33),80,20029x26,-,-,-,100000
22039,제피로스의 변덕+4,장화,5,4640(+102),0,1406(+33),80,20029x28,-,-,-,100000
22040,순풍,장화,5,5366(+726),0,1576(+170),90,20025x40,20020x40,20015x90,20033x20,600000
22041,순풍+1,장화,5,5656(+290),0,1669(+93),90,20030x26,-,-,-,100000
22042,순풍+2,장화,5,5946(+290),0,1762(+93),90,20030x28,-,-,-,100000
22043,순풍+3,장화,5,6236(+290),0,1856(+94),90,20030x30,-,-,-,100000
22044,순풍+4,장화,5,6526(+290),0,1950(+94),90,20030x32,-,-,-,100000
23001,녹슨 사슬갑옷,경량갑옷,1,0,0,20,1,-,-,-,-,0
23002,녹슨 사슬갑옷+1,경량갑옷,1,0,0,32(+12),5,20026x1,-,-,-,200
23003,견고한 체인 아머,경량갑옷,1,0,0,92(+60),10,20021x3,20016x2,20011x2,-,1000
23004,견고한 체인 아머+1,경량갑옷,1,0,0,105(+13),12,20026x1,-,-,-,1000
23005,견고한 체인 아머+2,경량갑옷,1,0,0,119(+14),15,20026x2,-,-,-,1000
23006,베테랑 전사의 쿼터본,경량갑옷,2,0,0,180(+61),20,20021x5,20016x5,20011x3,-,5000
23007,베테랑 전사의 쿼터본+1,경량갑옷,2,0,0,194(+14),21,20026x1,-,-,-,3000
23008,베테랑 전사의 쿼터본+2,경량갑옷,2,0,0,208(+14),23,20026x2,-,-,-,3000
23009,베테랑 전사의 쿼터본+3,경량갑옷,2,0,0,222(+14),25,20026x3,-,-,-,3000
23010,크루세이더 퀴라시어,경량갑옷,2,700(+700),0,277(+55),30,20022x5,20017x5,20012x8,-,10000
23011,크루세이더 퀴라시어+1,경량갑옷,2,734(+34),0,291(+14),31,20027x4,-,-,-,5000
23012,크루세이더 퀴라시어+2,경량갑옷,2,768(+34),0,305(+14),32,20027x6,-,-,-,5000
23013,크루세이더 퀴라시어+3,경량갑옷,2,802(+34),0,320(+15),33,20027x8,-,-,-,5000
23014,크루세이더 퀴라시어+4,경량갑옷,2,836(+34),0,335(+15),35,20027x10,-,-,-,5000
23015,달궈진 브레스 플레이트,경량갑옷,3,1010(+174),0,398(+63),40,20022x10,20017x10,20012x12,20031x1,30000
23016,달궈진 브레스 플레이트+1,경량갑옷,3,1046(+36),0,414(+16),42,20027x6,-,-,-,10000
23017,달궈진 브레스 플레이트+2,경량갑옷,3,1082(+36),0,430(+16),44,20027x8,-,-,-,10000
23018,달궈진 브레스 플레이트+3,경량갑옷,3,1118(+36),0,446(+16),46,20027x10,-,-,-,10000
23019,달궈진 브레스 플레이트+4,경량갑옷,3,1154(+36),0,462(+16),48,20027x12,-,-,-,10000
23020,파마의 은제 테토닛,경량갑옷,3,1328(+174),0,525(+63),50,20023x10,20018x10,20013x16,20031x3,50000
23021,파마의 은제 테토닛+1,경량갑옷,3,1371(+43),0,542(+17),52,20028x10,-,-,-,20000
23022,파마의 은제 테토닛+2,경량갑옷,3,1414(+43),0,559(+17),54,20028x12,-,-,-,20000
23023,파마의 은제 테토닛+3,경량갑옷,3,1457(+43,0,576(+17),56,20028x14,-,-,-,20000
23024,파마의 은제 테토닛+4,경량갑옷,3,1500(+43),0,593(+17),58,20028x16,-,-,-,20000
23025,사교의 무명 갑주,경량갑옷,4,1674(+174),0,657(+64),60,20023x20,20018x20,20013x24,20032x6,100000
23026,사교의 무명 갑주+1,경량갑옷,4,1719(+45),0,675(+18),62,20028x14,-,-,-,50000
23027,사교의 무명 갑주+2,경량갑옷,4,1764(+45),0,693(+18),64,20028x16,-,-,-,50000
23028,사교의 무명 갑주+3,경량갑옷,4,1811(+47),0,711(+18),66,20028x18,-,-,-,50000
23029,사교의 무명 갑주+4,경량갑옷,4,1858(+47),0,729(+18),68,20028x20,-,-,-,50000
23030,잉걸불이 깃든 연위갑,경량갑옷,4,2200(+342),0,809(+80),70,20024x20,20019x20,20014x30,20032x12,200000
23031,잉걸불이 깃든 연위갑+1,경량갑옷,4,2284(+84),0,831(+22),70,20029x18,-,-,-,50000
23032,잉걸불이 깃든 연위갑+2,경량갑옷,4,2368(+84),0,853(+22),70,20029x20,-,-,-,50000
23033,잉걸불이 깃든 연위갑+3,경량갑옷,4,2452(+84),0,877(+24),70,20029x22,-,-,-,50000
23034,잉걸불이 깃든 연위갑+4,경량갑옷,4,2536(+84),0,901(+24),70,20029x24,-,-,-,50000
23035,잿더미 신의 주시,경량갑옷,5,3102(+566),0,1003(+102),80,20024x30,20019x30,20014x60,20033x10,400000
23036,잿더미 신의 주시+1,경량갑옷,5,3201(+99),0,1030(+27),80,20029x22,-,-,-,100000
23037,잿더미 신의 주시+2,경량갑옷,5,3300(+99),0,1057(+27),80,20029x24,-,-,-,100000
23038,잿더미 신의 주시+3,경량갑옷,5,3400(+100),0,1084(+27),80,20029x26,-,-,-,100000
23039,잿더미 신의 주시+4,경량갑옷,5,3500(+100),0,1111(+27),80,20029x28,-,-,-,100000
23040,카메로니카,경량갑옷,5,4192(+692),0,1237(+126),90,20025x40,20020x40,20015x90,20033x20,600000
23041,카메로니카+1,경량갑옷,5,4500(+308),0,1337(+100),90,20030x26,-,-,-,100000
23042,카메로니카+2,경량갑옷,5,4808(+308),0,1437(+100),90,20030x28,-,-,-,100000
23043,카메로니카+3,경량갑옷,5,5116(+308),0,1537(+100),90,20030x30,-,-,-,100000
23044,카메로니카+4,경량갑옷,5,5424(+308),0,1637(+100),90,20030x32,-,-,-,100000
24001,낡은 고깔모자,모자,1,0,0,20,1,-,-,-,-,0
24002,낡은 고깔모자+1,모자,1,0,0,36(+16),5,20026x1,-,-,-,200
24003,견습 마법사의 모자,모자,1,0,0,113(+77),10,20021x5,20011x2,-,-,1000
24004,견습 마법사의 모자+1,모자,1,0,0,130(+17),12,20026x1,-,-,-,1000
24005,견습 마법사의 모자+2,모자,1,0,0,147(+17),15,20026x2,-,-,-,1000
24006,숲의 마녀의 길티언,모자,2,0,0,225(+78),20,20021x10,20011x3,-,-,5000
24007,숲의 마녀의 길티언+1,모자,2,0,0,243(+18),21,20026x1,-,-,-,3000
24008,숲의 마녀의 길티언+2,모자,2,0,0,261(+18),23,20026x2,-,-,-,3000
24009,숲의 마녀의 길티언+3,모자,2,0,0,279(+18),25,20026x3,-,-,-,3000
24010,탐구자의 위자드 햇,모자,2,1030(+1030),0,350(+71),30,20022x10,20012x8,-,-,10000
24011,탐구자의 위자드 햇+1,모자,2,1082(+52),0,368(+18),31,20027x4,-,-,-,5000
24012,탐구자의 위자드 햇+2,모자,2,1138(+56),0,386(+18),32,20027x6,-,-,-,5000
24013,탐구자의 위자드 햇+3,모자,2,1196(+58),0,405(+19),33,20027x8,-,-,-,5000
24014,탐구자의 위자드 햇+4,모자,2,1256(+60),0,424(+19),35,20027x10,-,-,-,5000
24015,아크 메이지의 매직 햇,모자,3,1496(+240),0,505(+81),40,20022x20,20012x12,20031x1,-,30000
24016,아크 메이지의 매직 햇+1,모자,3,1557(+61),0,525(+20),42,20027x6,-,-,-,10000
24017,아크 메이지의 매직 햇+2,모자,3,1618(+61),0,545(+20),44,20027x8,-,-,-,10000
24018,아크 메이지의 매직 햇+3,모자,3,1680(+62),0,566(+21),46,20027x10,-,-,-,10000
24019,아크 메이지의 매직 햇+4,모자,3,1742(+62),0,587(+21),48,20027x12,-,-,-,10000
24020,피에 젖은 허밋 후드,모자,3,1984(+242),0,668(+81),50,20023x20,20013x16,20031x3,-,50000
24021,피에 젖은 허밋 후드+1,모자,3,2048(+64),0,689(+21),52,20028x10,-,-,-,20000
24022,피에 젖은 허밋 후드+2,모자,3,2112(+64),0,710(+21),54,20028x12,-,-,-,20000
24023,피에 젖은 허밋 후드+3,모자,3,2177(+65),0,733(+23),56,20028x14,-,-,-,20000
24024,피에 젖은 허밋 후드+4,모자,3,2242(+65),0,756(+23),58,20028x16,-,-,-,20000
24025,멜리스의 저주,모자,4,2492(+250),0,837(+81),60,20023x40,20013x24,20032x6,-,100000
24026,멜리스의 저주+1,모자,4,2561(+69),0,860(+23),62,20028x14,-,-,-,50000
24027,멜리스의 저주+2,모자,4,2630(+69),0,883(+23),64,20028x16,-,-,-,50000
24028,멜리스의 저주+3,모자,4,2699(+69),0,907(+24),66,20028x18,-,-,-,50000
24029,멜리스의 저주+4,모자,4,2768(+69),0,931(+24),68,20028x20,-,-,-,50000
24030,서리마녀의 위치 햇,모자,4,3280(+512),0,1035(+104),70,20024x40,20014x30,20032x12,-,200000
24031,서리마녀의 위치 햇+1,모자,4,3370(+90),0,1062(+27),70,20029x18,-,-,-,50000
24032,서리마녀의 위치 햇+2,모자,4,3460(+90),0,1089(+27),70,20029x20,-,-,-,50000
24033,서리마녀의 위치 햇+3,모자,4,3550(+90),0,1118(+29),70,20029x22,-,-,-,50000
24034,서리마녀의 위치 햇+4,모자,4,3640(+90),0,1147(+29),70,20029x24,-,-,-,50000
24035,헥시안 서클릿,모자,5,4140(+500),0,1276(+129),80,20024x60,20014x60,20033x10,-,400000
24036,헥시안 서클릿+1,모자,5,4240(+100),0,1308(+32),80,20029x22,-,-,-,100000
24037,헥시안 서클릿+2,모자,5,4340(+100),0,1340(+32),80,20029x24,-,-,-,100000
24038,헥시안 서클릿+3,모자,5,4440(+100),0,1373(+33),80,20029x26,-,-,-,100000
24039,헥시안 서클릿+4,모자,5,4540(+100),0,1406(+33),80,20029x28,-,-,-,100000
24040,헤카테의 예언,모자,5,5166(+626),0,1576(+170),90,20025x80,20015x90,20033x20,-,600000
24041,헤카테의 예언+1,모자,5,5466(+300),0,1669(+93),90,20030x26,-,-,-,100000
24042,헤카테의 예언+2,모자,5,5766(+300),0,1762(+93),90,20030x28,-,-,-,100000
24043,헤카테의 예언+3,모자,5,6066(+300),0,1856(+94),90,20030x30,-,-,-,100000
24044,헤카테의 예언+4,모자,5,6366(+300),0,1950(+94),90,20030x32,-,-,-,100000
25001,허름한 로브,로브,1,0,0,18,1,-,-,-,-,0
25002,허름한 로브+1,로브,1,0,0,32(+14),5,20026x1,-,-,-,200
25003,견습 사제의 로브,로브,1,0,0,102(+70),10,20021x5,20011x2,-,-,1000
25004,견습 사제의 로브+1,로브,1,0,0,117(+15),12,20026x1,-,-,-,1000
25005,견습 사제의 로브+2,로브,1,0,0,132(+15),15,20026x2,-,-,-,1000
25006,노사제의 로브,로브,2,0,0,203(+71),20,20021x10,20011x3,-,-,5000
25007,노사제의 로브+1,로브,2,0,0,219(+16),21,20026x1,-,-,-,3000
25008,노사제의 로브+2,로브,2,0,0,235(+16),23,20026x2,-,-,-,3000
25009,노사제의 로브+3,로브,2,0,0,251(+16),25,20026x3,-,-,-,3000
25010,성스러운 가호의 로브,로브,2,620(+620),0,315(+64),30,20022x10,20012x8,-,-,10000
25011,성스러운 가호의 로브+1,로브,2,660(+40),0,331(+16),31,20027x4,-,-,-,5000
25012,성스러운 가호의 로브+2,로브,2,700(+40),0,347(+16),32,20027x6,-,-,-,5000
25013,성스러운 가호의 로브+3,로브,2,740(+40),0,365(+18),33,20027x8,-,-,-,5000
25014,성스러운 가호의 로브+4,로브,2,780(+40),0,383(+18),35,20027x10,-,-,-,5000
25015,아그니스 로브,로브,3,950(+170),0,455(+72),40,20022x20,20012x12,20031x1,-,30000
25016,아그니스 로브+1,로브,3,990(+40),0,473(+18),42,20027x6,-,-,-,10000
25017,아그니스 로브+2,로브,3,1030(+40),0,491(+18),44,20027x8,-,-,-,10000
25018,아그니스 로브+3,로브,3,1070(+40),0,509(+18),46,20027x10,-,-,-,10000
25019,아그니스 로브+4,로브,3,1110(+40),0,527(+18),48,20027x12,-,-,-,10000
25020,이단심판관의 배틀 클록,로브,3,1280(+170),0,601(+74),50,20023x20,20013x16,20031x3,-,50000
25021,이단심판관의 배틀 클록+1,로브,3,1330(+50),0,620(+19),52,20028x10,-,-,-,20000
25022,이단심판관의 배틀 클록+2,로브,3,1380(+50),0,639(+19),54,20028x12,-,-,-,20000
25023,이단심판관의 배틀 클록+3,로브,3,1430(+50),0,659(+20),56,20028x14,-,-,-,20000
25024,이단심판관의 배틀 클록+4,로브,3,1480(+50),0,679(+20),58,20028x16,-,-,-,20000
25025,부정한 사제의 케이프,로브,4,1630(+150),0,753(+74),60,20023x40,20013x24,20032x6,-,100000
25026,부정한 사제의 케이프+1,로브,4,1690(+60),0,774(+21),62,20028x14,-,-,-,50000
25027,부정한 사제의 케이프+2,로브,4,1750(+60),0,795(+21),64,20028x16,-,-,-,50000
25028,부정한 사제의 케이프+3,로브,4,1810(+60),0,817(+22),66,20028x18,-,-,-,50000
25029,부정한 사제의 케이프+4,로브,4,1870(+60),0,839(+22),68,20028x20,-,-,-,50000
25030,구원을 기도하는 베일,로브,4,2210(+340),0,941(+102),70,20024x40,20014x30,20032x12,-,200000
25031,구원을 기도하는 베일+1,로브,4,2277(+67),0,969(+28),70,20029x18,-,-,-,50000
25032,구원을 기도하는 베일+2,로브,4,2344(+67),0,997(+28),70,20029x20,-,-,-,50000
25033,구원을 기도하는 베일+3,로브,4,2412(+68),0,1026(+29),70,20029x22,-,-,-,50000
25034,구원을 기도하는 베일+4,로브,4,2480(+68),0,1055(+29),70,20029x24,-,-,-,50000
25035,이노센트 알브,로브,5,3020(+540),0,1199(+144),80,20024x60,20014x60,20033x10,-,400000
25036,이노센트 알브+1,로브,5,3090(+70),0,1230(+31),80,20029x22,-,-,-,100000
25037,이노센트 알브+2,로브,5,3160(+70),0,1261(+31),80,20029x24,-,-,-,100000
25038,이노센트 알브+3,로브,5,3230(+70),0,1294(+33),80,20029x26,-,-,-,100000
25039,이노센트 알브+4,로브,5,3300(+70),0,1327(+33),80,20029x28,-,-,-,100000
25040,순백의 기적,로브,5,3910(+610),0,1493(+166),90,20025x80,20015x90,20033x20,-,600000
25041,순백의 기적+1,로브,5,4190(+280),0,1583(+90),90,20030x26,-,-,-,100000
25042,순백의 기적+2,로브,5,4470(+280),0,1673(+90),90,20030x28,-,-,-,100000
25043,순백의 기적+3,로브,5,4750(+280),0,1763(+30),90,20030x30,-,-,-,100000
25044,순백의 기적+4,로브,5,5030(+280),0,1853(+90),90,20030x32,-,-,-,100000
